Engine,Kilometers_Driven,Mileage,New_Price,Power,S.No.,Seats,Year,Owner_Type,Fuel_Type,Transmission,Name,Location,Price
1968.0,72000.0,14.16,2277955,174.3,5239.0,5,2013.0,0,1,0,3,0,2900000.0
1497.0,50266.0,17.0,2277964,118.0,5240.0,5,2013.0,0,4,1,2,2,553000.0
1497.0,21800.0,17.0,1127000,121.36,5241.0,5,2017.0,0,4,1,2,0,875000.0
2967.0,45000.0,12.07,2277967,241.4,5242.0,7,2014.0,2,1,0,3,2,3790000.0
1197.0,62000.0,20.36,2277958,78.9,5243.0,5,2010.0,0,4,1,2,1,240000.0
1197.0,41681.0,17.0,2277967,80.0,5244.0,5,2014.0,0,4,1,2,0,455000.0
1197.0,69313.0,17.5,2277955,85.8,5245.0,5,2011.0,2,4,1,2,1,265000.0
1396.0,49000.0,25.0,2277964,69.0,5246.0,5,2017.0,2,1,1,0,3,160000.0
2993.0,40471.0,16.2,2277969,235.0,5247.0,5,2012.0,2,1,0,3,2,2572000.0
1248.0,60000.0,22.9,2277959,74.0,5248.0,5,2013.0,0,1,1,2,0,415000.00000000006
1194.0,1001.0,19.0,844000,94.68,5249.0,5,2018.0,0,4,1,2,1,723000.0
1599.0,38000.0,13.9,2277969,103.2,5250.0,5,2008.0,2,4,1,2,2,260000.0
1995.0,66000.0,16.07,2277957,181.0,5251.0,5,2008.0,2,1,0,3,3,725000.0
2494.0,33901.0,12.8,2277972,102.0,5252.0,8,2017.0,0,1,1,4,2,1429000.0
2143.0,57000.0,14.94,2277961,204.0,5253.0,5,2011.0,2,1,0,3,0,1725000.0
1582.0,170000.0,22.54,2087000,126.2,5254.0,5,2013.0,0,1,1,2,3,750000.0
1248.0,60000.0,23.2,2277959,73.94,5255.0,5,2014.0,0,1,1,2,0,435000.0
1248.0,85000.0,24.3,1196000,88.5,5256.0,5,2016.0,0,1,1,2,3,890000.0
1197.0,146000.0,19.1,2277921,82.0,5257.0,5,2016.0,2,4,1,2,0,350000.0
1498.0,56002.0,26.0,2277961,98.6,5258.0,5,2014.0,0,1,1,2,0,610000.0
799.0,8554.0,25.17,2277982,53.3,5259.0,5,2016.0,0,4,1,4,3,320000.0
1364.0,62322.0,23.59,955000,67.06,5260.0,5,2014.0,0,1,1,4,1,490000.00000000006
998.0,37929.0,24.07,409000,67.1,5261.0,5,2015.0,0,4,1,2,2,369000.0
1199.0,5400.0,23.84,545000,84.0,5262.0,5,2016.0,0,4,1,0,0,398000.0
1396.0,60000.0,21.9,2277959,90.0,5263.0,5,2013.0,0,1,1,2,0,295000.0
1968.0,55730.0,16.55,2277962,147.51,5264.0,5,2014.0,0,1,0,3,2,1521000.0
1248.0,62000.0,28.4,2277958,74.0,5265.0,5,2015.0,0,1,1,2,0,630000.0
1198.0,14576.0,17.0,838000,73.75,5266.0,5,2017.0,0,4,1,2,2,669000.0
1497.0,17000.0,16.0,1502000,117.3,5267.0,7,2017.0,0,4,0,2,3,950000.0
1197.0,28000.0,17.0,2277973,80.0,5268.0,5,2009.0,0,4,1,2,3,265000.0
2199.0,58200.0,14.66,2277961,194.3,5269.0,7,2012.0,0,1,1,2,0,750000.0
1970.307102342236,53000.0,0.0,2277963,111.5472916688948,5270.0,5,2002.0,2,4,1,2,2,185000.0
998.0,12278.0,23.1,595000,67.04,5271.0,5,2018.0,0,4,0,2,2,563000.0
1591.0,17665.0,15.8,1536000,121.3,5272.0,5,2018.0,0,4,1,2,2,1178000.0
1396.0,200000.0,17.88,2277897,52.8,5273.0,5,2004.0,2,1,1,0,0,85000.0
1598.0,55893.0,15.04,2277961,103.6,5274.0,5,2011.0,0,4,1,2,3,335000.0
998.0,60586.0,23.1,2277959,67.04,5275.0,5,2015.0,0,4,1,2,2,411000.00000000006
2143.0,13500.0,17.9,2277980,136.0,5276.0,5,2015.0,0,1,0,3,0,2551000.0
796.0,30000.0,22.74,2277972,47.3,5277.0,5,2017.0,0,4,1,2,1,310000.0
3198.0,12000.0,10.91,2277982,197.0,5278.0,7,2018.0,0,1,0,2,1,3350000.0
1193.0,65000.0,17.57,659000,88.7,5279.0,5,2017.0,0,4,1,0,0,480000.0
1598.0,38000.0,16.09,1094000,103.5,5280.0,5,2014.0,0,4,1,2,0,349000.0
1373.0,25000.0,17.5,2277975,91.1,5281.0,7,2012.0,2,4,1,2,3,515000.00000000006
2987.0,100000.0,14.0,2277943,224.0,5282.0,5,2011.0,0,1,0,3,3,1441000.0
1199.0,13710.0,16.2,2277980,74.0,5283.0,5,2014.0,0,4,1,2,3,475000.0
2982.0,100000.0,12.55,2277943,168.5,5284.0,7,2015.0,0,1,0,4,1,1900000.0
998.0,17000.0,23.1,2277978,67.04,5285.0,5,2017.0,0,4,1,2,0,490000.00000000006
1995.0,89000.0,16.07,2277947,181.0,5286.0,4,2008.0,2,1,0,3,0,630000.0
1497.0,100173.0,16.9,2277942,100.0,5287.0,5,2006.0,2,4,1,2,1,240000.0
1999.0,97000.0,13.17,2277943,114.0,5288.0,5,2009.0,0,4,1,4,3,300000.0
1198.0,40190.0,18.06,2277968,74.93,5289.0,5,2016.0,0,4,1,4,1,425000.0
1498.0,29647.0,20.14,1015000,88.0,5290.0,5,2016.0,0,1,1,2,0,630000.0
998.0,43639.0,21.1,983000,100.0,5291.0,5,2018.0,0,4,1,2,2,815000.0
1197.0,37333.0,20.36,2277969,78.9,5292.0,5,2012.0,0,4,1,2,2,322000.0
1197.0,48407.0,18.6,2277964,81.83,5293.0,5,2018.0,0,4,1,2,2,765000.0
2979.0,25000.0,10.37,2277976,306.0,5294.0,2,2011.0,0,4,0,3,1,3000000.0
1197.0,72400.0,20.36,2277954,78.9,5295.0,5,2010.0,2,4,1,2,3,230000.0
1598.0,18000.0,13.6,2277978,181.0,5296.0,4,2012.0,0,4,0,1,1,2200000.0
1198.0,65167.0,19.4,2277957,86.8,5297.0,5,2012.0,0,4,1,2,3,328000.0
1373.0,25418.0,20.73,2277975,91.2,5298.0,5,2016.0,0,4,1,2,2,709000.0
1248.0,38995.0,19.3,2277968,73.9,5299.0,5,2013.0,0,1,1,2,2,646000.0
1199.0,60000.0,22.07,2277959,73.9,5300.0,5,2012.0,0,1,1,2,0,400000.0
1995.0,72000.0,17.05,2277955,184.0,5301.0,5,2011.0,0,1,0,3,1,1100000.0
2967.0,31075.0,12.07,2277973,241.4,5302.0,7,2016.0,2,1,0,3,2,4979000.0
1498.0,4311.0,25.83,2277984,99.0,5303.0,5,2015.0,0,1,1,2,0,480000.0
1995.0,21000.0,21.76,6207000,190.0,5304.0,5,2017.0,0,1,0,3,2,3500000.0
2987.0,54000.0,14.0,2277963,224.0,5305.0,5,2011.0,0,1,0,3,2,2199000.0
1061.0,50000.0,17.3,2277963,64.0,5306.0,5,2007.0,2,4,1,2,3,110000.0
1197.0,13000.0,21.4,2277980,83.1,5307.0,5,2018.0,0,4,1,2,1,660000.0
1197.0,74000.0,22.0,767000,81.8,5308.0,5,2013.0,0,4,1,2,3,450000.0
1150.0,75000.0,14.7,2277952,76.0,5309.0,5,2009.0,2,4,1,0,3,100000.0
1498.0,25000.0,20.14,997000,88.0,5310.0,5,2017.0,0,1,1,2,0,690000.0
2179.0,139000.0,0.0,2277925,115.0,5311.0,5,2012.0,0,1,0,1,0,1675000.0
1968.0,52000.0,14.16,2277963,174.3,5312.0,5,2015.0,0,1,0,3,3,2549000.0
1968.0,20000.0,18.53,6767000,187.74,5313.0,5,2015.0,0,1,0,3,0,3550000.0
1186.0,32663.0,24.0,818000,73.97,5314.0,5,2018.0,0,1,1,2,2,628000.0
2179.0,76777.0,12.05,2277953,120.0,5315.0,8,2012.0,2,1,1,4,1,488000.0
1248.0,100303.0,22.95,743000,74.0,5316.0,5,2016.0,0,1,1,0,0,370000.0
814.0,43993.0,21.1,2277966,55.2,5317.0,5,2015.0,0,4,1,2,2,345000.0
2179.0,72118.0,15.4,2277955,120.0,5318.0,8,2016.0,0,1,1,4,2,1023000.0
2354.0,83000.0,11.1,2277950,142.0,5319.0,5,2010.0,2,4,0,2,2,650000.0
1199.0,7523.0,16.2,2277982,74.0,5320.0,5,2016.0,0,4,1,2,3,615000.0
1196.0,34670.0,15.1,471000,73.0,5321.0,7,2014.0,0,4,1,2,3,290000.0
1120.0,30000.0,24.0,2277972,70.0,5322.0,5,2016.0,0,1,1,2,0,550000.0
3198.0,17000.0,10.91,2277980,197.0,5323.0,7,2017.0,0,1,0,2,0,3100000.0
1186.0,59261.0,24.0,818000,73.97,5324.0,5,2015.0,0,1,1,2,1,425000.0
1248.0,65210.0,22.9,2277957,74.0,5325.0,5,2016.0,0,1,1,2,2,548000.0
1197.0,19000.0,18.6,2277977,81.83,5326.0,5,2016.0,0,4,1,2,2,725000.0
1298.0,50000.0,17.5,2277964,85.8,5327.0,5,2012.0,0,4,1,2,0,300000.0
1995.0,47000.0,22.69,5368000,190.0,5328.0,5,2015.0,0,1,0,3,0,2950000.0
1497.0,75000.0,17.7,2277953,78.0,5329.0,5,2007.0,2,4,1,2,3,149000.0
1197.0,54534.0,16.95,2277962,78.9,5330.0,5,2013.0,0,4,0,2,3,365000.0
1498.0,13000.0,23.0,1212000,98.96,5331.0,5,2018.0,0,1,1,2,0,1090000.0
998.0,48808.0,23.1,605000,67.04,5332.0,5,2015.0,0,4,1,2,2,430000.0
1248.0,63001.0,20.77,2277958,88.76,5333.0,7,2012.0,2,1,1,2,3,611000.0
2494.0,64771.0,12.8,2277958,102.0,5334.0,8,2015.0,0,1,1,4,0,1550000.0
1497.0,34634.0,17.8,2277971,117.3,5335.0,5,2016.0,0,4,1,2,3,690000.0
1197.0,69242.0,19.1,2277955,85.8,5336.0,5,2012.0,0,4,1,2,2,469000.00000000006
1197.0,33292.0,18.5,2277971,85.8,5337.0,5,2011.0,0,4,1,2,2,319000.0
1396.0,55000.0,15.0,2277962,98.6,5338.0,5,2012.0,2,4,0,2,3,375000.0
1197.0,1000.0,17.19,1025000,81.86,5339.0,5,2019.0,0,4,1,2,3,860000.0
1497.0,80000.0,17.0,2277951,118.0,5340.0,5,2011.0,2,4,1,2,0,385000.0
4134.0,65003.0,13.6,2277959,382.0,5341.0,5,2016.0,0,1,0,1,2,6783000.0
1198.0,16573.0,17.8,2277978,86.7,5342.0,5,2019.0,0,4,1,2,2,931000.0
1799.0,152633.0,12.9,2277919,130.0,5343.0,5,2008.0,0,4,0,2,3,300000.0
1197.0,53000.0,18.6,2277962,81.83,5344.0,5,2015.0,0,4,1,2,2,550000.0
1582.0,50129.0,19.67,2277964,126.2,5345.0,5,2017.0,0,1,1,2,0,1330000.0
1968.0,63716.0,15.73,2277958,174.33,5346.0,5,2013.0,0,1,0,3,0,2300000.0
796.0,11000.0,24.7,2277981,47.3,5347.0,5,2018.0,0,4,1,2,3,335000.0
1995.0,115000.0,15.06,2277935,177.0,5348.0,5,2012.0,3,1,0,3,0,1000000.0
1197.0,63265.0,20.36,2277958,78.9,5349.0,5,2013.0,0,4,1,2,1,295000.0
1498.0,20000.0,21.66,1004000,108.62,5350.0,5,2016.0,0,1,1,2,3,675000.0
1198.0,79000.0,16.47,2277951,73.9,5351.0,5,2010.0,3,4,1,2,3,244000.0
1373.0,41000.0,20.73,2277968,91.1,5352.0,5,2015.0,0,4,1,2,3,585000.0
1197.0,26323.0,17.21,1083000,103.5,5353.0,5,2015.0,0,4,0,2,2,740000.0
1120.0,76000.0,24.4,2277952,71.0,5354.0,5,2016.0,0,1,1,2,3,380000.0
1799.0,69972.0,13.5,2277955,130.0,5355.0,5,2008.0,0,4,1,2,0,380000.0
1497.0,69000.0,17.7,2277955,78.0,5356.0,5,2008.0,0,4,1,2,0,270000.0
2523.0,65000.0,15.96,1115000,62.1,5357.0,7,2016.0,0,1,1,4,1,721000.0
1497.0,29512.0,17.4,2277973,117.3,5358.0,5,2016.0,0,4,1,2,0,790000.0
1186.0,51000.0,25.4,823000,73.97,5359.0,5,2017.0,0,1,1,2,0,420000.0
1461.0,58003.0,19.01,2277960,108.45,5360.0,5,2014.0,0,1,1,4,3,575000.0
998.0,56500.0,16.98,2277961,66.1,5361.0,5,2013.0,0,4,0,2,0,345000.0
1968.0,29063.0,17.11,2277973,174.33,5362.0,5,2014.0,0,1,0,3,2,2575000.0
2179.0,46811.0,16.0,2277966,140.0,5363.0,7,2018.0,0,1,1,4,2,1659000.0
1198.0,31897.0,18.06,2277972,74.96,5364.0,5,2014.0,0,4,1,4,2,469000.00000000006
1995.0,52100.0,13.2,2277963,170.0,5365.0,5,2009.0,2,1,0,3,3,750000.0
2393.0,73000.0,13.68,1937000,147.8,5366.0,7,2016.0,0,1,1,4,0,1650000.0
1497.0,31423.0,17.0,2277972,118.0,5367.0,5,2009.0,0,4,1,2,0,199000.0
1248.0,75180.0,22.9,2277952,74.0,5368.0,5,2014.0,0,1,1,2,0,525000.0
1461.0,75000.0,19.64,2277953,108.45,5369.0,5,2013.0,2,1,1,4,3,540000.0
1198.0,15000.0,16.47,2277979,74.0,5370.0,5,2014.0,0,4,1,2,3,390000.0
1197.0,12000.0,17.19,2277980,81.86,5371.0,5,2015.0,0,4,1,2,3,580000.0
1995.0,32000.0,18.12,2277972,190.0,5372.0,5,2014.0,0,1,0,3,3,3050000.0
1248.0,44504.0,23.4,2277966,74.0,5373.0,5,2017.0,0,1,1,2,0,560000.0
2987.0,66000.0,0.0,2277958,165.0,5374.0,5,2012.0,0,1,0,3,0,2300000.0
1248.0,39437.0,28.4,701000,74.0,5375.0,5,2015.0,0,1,1,2,1,515000.00000000006
1582.0,36931.0,19.08,2277970,126.2,5376.0,5,2017.0,0,1,0,2,2,948000.0
624.0,17800.0,21.9,2277977,37.48,5377.0,4,2016.0,2,4,0,0,2,238000.0
1298.0,71346.0,17.5,2277954,85.8,5378.0,5,2009.0,0,4,1,2,0,380000.0
1197.0,45000.0,18.6,2277966,81.83,5379.0,5,2015.0,2,4,1,2,1,550000.0
1197.0,85155.0,17.0,2277948,80.0,5380.0,5,2010.0,0,4,1,2,0,355000.0
1373.0,48823.0,20.73,2277964,91.1,5381.0,5,2015.0,0,4,1,2,3,635000.0
2179.0,37000.0,12.7,2277970,187.7,5382.0,5,2015.0,0,1,0,1,1,3600000.0
1405.0,92000.0,16.1,2277945,70.0,5383.0,5,2005.0,2,1,1,0,0,110000.0
1193.0,36000.0,17.57,763000,88.7,5384.0,5,2014.0,0,4,1,0,3,370000.0
1997.0,24569.0,16.0,2277975,140.0,5385.0,7,2016.0,0,1,1,4,1,1350000.0
2354.0,95000.0,11.7,2277945,177.6,5386.0,5,2008.0,3,4,0,2,3,285000.0
624.0,25811.0,25.4,2277974,37.5,5387.0,4,2015.0,2,4,1,0,2,213000.0
1582.0,65000.0,22.7,2277957,126.2,5388.0,5,2015.0,0,1,1,2,0,775000.0
1396.0,100400.0,25.0,2277941,69.0,5389.0,5,2017.0,0,1,1,0,0,285000.0
1498.0,76414.0,25.8,2277952,98.6,5390.0,5,2014.0,0,1,1,2,1,495000.0
2179.0,82103.0,15.1,2277950,140.0,5391.0,7,2012.0,0,1,1,4,2,620000.0
1995.0,98000.0,18.56,2277943,190.0,5392.0,5,2013.0,0,1,0,3,3,1750000.0
1197.0,45252.0,18.9,680000,81.86,5393.0,5,2010.0,0,4,1,2,3,225000.0
1197.0,10300.0,21.4,2277981,83.1,5394.0,5,2017.0,0,4,1,2,1,675000.0
1582.0,42024.0,19.08,2277967,126.2,5395.0,5,2016.0,0,1,0,2,2,973000.0
1248.0,51236.0,25.47,1083000,88.5,5396.0,7,2018.0,0,1,1,2,2,849000.0
1598.0,52000.0,13.6,2277963,181.0,5397.0,4,2013.0,0,4,0,1,3,2500000.0
1248.0,42894.0,23.2,2277967,73.94,5398.0,5,2015.0,0,1,1,2,2,559000.0
1896.0,68000.0,15.6,2277956,106.0,5399.0,5,2011.0,0,1,0,4,3,480000.0
1498.0,69000.0,22.7,2277955,89.84,5400.0,5,2014.0,0,1,1,2,1,545000.0
1197.0,10000.0,18.6,2277981,81.83,5401.0,5,2017.0,0,4,1,2,3,650000.0
1198.0,16000.0,19.4,2277979,86.8,5402.0,5,2015.0,0,4,1,2,0,435000.0
1498.0,46992.0,25.8,2277965,98.6,5403.0,5,2013.0,0,1,1,2,0,375000.0
1995.0,170000.0,18.48,2277911,177.0,5404.0,5,2010.0,3,1,0,3,3,1200000.0
2967.0,58000.0,12.07,2277961,241.4,5405.0,7,2014.0,0,1,0,3,1,3200000.0
1120.0,50000.0,24.0,2277964,70.0,5406.0,5,2015.0,2,1,1,2,1,400000.0
1461.0,39010.0,23.08,2277969,63.1,5407.0,5,2011.0,0,1,1,2,0,260000.0
1197.0,26946.0,18.9,2277974,82.0,5408.0,5,2016.0,0,4,1,2,1,445000.0
814.0,28700.0,21.1,2277973,55.2,5409.0,5,2015.0,0,4,1,2,3,260000.0
1796.0,60000.0,11.74,2277960,186.0,5410.0,5,2011.0,0,4,0,3,0,1600000.0
2179.0,38999.0,12.7,2277969,187.7,5411.0,5,2014.0,0,1,0,1,1,3250000.0
2696.0,39000.0,11.18,2277970,184.0,5412.0,7,2016.0,0,1,0,4,3,1385000.0
1373.0,7784.0,20.73,2277982,91.1,5413.0,5,2018.0,0,4,1,2,2,876000.0
3498.0,45710.0,11.8,2277967,272.0,5414.0,7,2014.0,0,4,0,3,2,2368000.0
1197.0,42000.0,22.0,813000,81.8,5415.0,5,2017.0,0,4,0,2,0,550000.0
4367.0,75995.0,11.49,2277955,335.3,5416.0,5,2013.0,2,1,0,1,2,6581000.0
1461.0,57000.0,19.01,2277961,108.45,5417.0,5,2013.0,0,1,1,4,0,499000.0
1582.0,85350.0,22.32,2277948,126.32,5418.0,5,2013.0,2,1,1,2,0,570000.0
1798.0,82725.0,14.28,2527000,138.03,5419.0,5,2016.0,0,4,0,4,2,1199000.0
1995.0,19000.0,21.76,5730000,190.0,5420.0,5,2016.0,2,1,0,3,3,2999000.0
1499.0,13900.0,18.88,2277980,110.4,5421.0,5,2018.0,0,4,1,2,0,950000.0
1248.0,108000.0,25.2,2277938,74.0,5422.0,5,2014.0,0,1,1,2,0,550000.0
2199.0,36000.0,11.72,2277971,194.3,5423.0,7,2016.0,0,1,0,2,2,2300000.0
1396.0,62188.0,17.2,2277958,53.5,5424.0,5,2013.0,0,1,1,0,0,295000.0
1120.0,58397.0,24.0,2277960,70.0,5425.0,5,2015.0,0,1,1,2,2,490000.00000000006
1086.0,85000.0,0.0,2277948,57.54592158175205,5426.0,5,2006.0,3,4,1,2,0,130000.0
998.0,30000.0,22.5,568000,67.0,5427.0,5,2016.0,0,4,0,2,1,425000.0
2179.0,29907.0,16.0,2277973,140.0,5428.0,7,2018.0,0,1,1,4,2,1636000.0
1968.0,46000.0,16.55,2277966,147.51,5429.0,5,2009.0,0,1,0,3,0,995000.0
1598.0,65000.0,20.54,2277957,103.6,5430.0,5,2012.0,0,1,1,2,2,550000.0
1248.0,22000.0,24.3,1175000,88.5,5431.0,5,2016.0,0,1,1,2,1,825000.0
993.0,99024.0,17.3,2277942,60.0,5432.0,5,2002.0,0,4,1,2,0,95000.0
1086.0,34952.0,19.81,2277970,68.05,5433.0,5,2016.0,0,4,1,2,2,401000.0
1199.0,13913.0,17.5,936000,88.7,5434.0,5,2019.0,0,4,1,2,2,819999.9999999999
1498.0,71000.0,25.1,2277955,98.6,5435.0,5,2014.0,2,1,1,2,0,620000.0
2982.0,97000.0,11.5,2277944,169.0,5436.0,7,2012.0,0,1,0,4,0,1675000.0
2179.0,21000.0,16.0,2277977,140.0,5437.0,7,2017.0,0,1,0,4,1,1650000.0
2499.0,116000.0,10.9,2277935,143.54111050680854,5438.0,7,2007.0,3,1,1,2,3,375000.0
1399.0,110438.0,20.0,2277937,68.05,5439.0,5,2012.0,0,1,1,2,0,350000.0
1199.0,66507.0,19.0,2277956,88.7,5440.0,5,2017.0,2,4,0,2,2,543000.0
3198.0,54650.0,10.91,2277963,197.0,5441.0,7,2017.0,0,1,0,2,2,3035000.0
1498.0,32000.0,17.97,2277972,99.6,5442.0,5,2014.0,0,4,0,2,0,799000.0
1896.0,75378.0,18.7,2277953,66.0,5443.0,5,2011.0,0,1,1,4,2,359000.0
936.0,82697.0,25.44,2277949,57.6,5444.0,5,2012.0,0,1,1,0,0,190000.0
2362.0,135000.0,12.1,2277927,164.7,5445.0,5,2009.0,0,4,0,4,0,470000.0
1461.0,149000.0,19.01,2277920,108.45,5446.0,5,2012.0,0,1,1,4,0,725000.0
2143.0,26212.0,17.9,3872000,136.0,5447.0,5,2016.0,0,1,0,3,2,2446000.0
1193.0,23500.0,17.57,770000,88.7,5448.0,5,2014.0,2,4,1,0,3,390000.0
1197.0,56127.0,18.5,2277961,80.0,5449.0,5,2013.0,0,4,1,2,2,515000.00000000006
1197.0,26000.0,21.5,643000,81.8,5450.0,5,2015.0,0,4,0,2,3,365000.0
1186.0,26000.0,25.4,823000,73.97,5451.0,5,2016.0,0,1,1,2,0,500000.0
1497.0,42000.0,17.0,2277967,118.0,5452.0,5,2009.0,0,4,1,2,0,230000.0
1495.0,130000.0,13.2,2277928,94.0,5453.0,5,2001.0,2,4,1,2,3,75000.0
1599.0,137148.0,13.9,2277925,103.2,5454.0,5,2009.0,2,4,1,2,2,185000.0
1196.0,114703.0,15.6,2277935,70.0,5455.0,5,2010.0,0,4,1,2,0,180000.0
1498.0,97439.0,25.8,2277943,98.6,5456.0,5,2014.0,0,1,1,2,2,441000.0
998.0,40000.0,18.9,2277968,67.1,5457.0,5,2006.0,0,4,1,2,0,200000.0
1248.0,81609.0,17.8,2277950,74.49559336653715,5458.0,5,2014.0,0,1,1,2,0,555000.0
2987.0,28000.0,13.0,2277975,258.0,5459.0,5,2014.0,0,1,0,3,2,3175000.0
1968.0,37500.0,17.68,2277970,174.33,5460.0,5,2015.0,0,1,0,3,2,3200000.0
2987.0,37000.0,13.5,2277971,282.0,5461.0,5,2010.0,0,1,0,3,0,2100000.0
1248.0,83000.0,19.3,2277949,73.9,5462.0,5,2010.0,0,1,1,2,0,275000.0
1794.0,79012.0,13.4,2277951,125.0,5463.0,5,2005.0,0,4,1,4,2,264000.0
2179.0,27395.0,15.4,2277974,120.0,5464.0,7,2018.0,0,1,1,4,2,1419000.0
998.0,35362.0,22.5,544000,67.04,5465.0,5,2017.0,0,4,1,2,1,385000.0
2982.0,117000.0,13.0,2277935,168.5,5466.0,7,2014.0,0,1,1,4,1,1550000.0
1061.0,23000.0,18.2,2277975,64.0,5467.0,5,2010.0,0,4,1,2,3,190000.0
624.0,59508.0,25.4,2277959,37.48,5468.0,4,2014.0,0,4,1,0,2,126000.0
1197.0,69000.0,18.5,2277955,80.0,5469.0,5,2009.0,2,4,1,2,0,240000.0
1995.0,58000.0,22.69,4879000,190.0,5470.0,5,2010.0,0,1,0,3,2,1150000.0
2179.0,88511.0,16.0,2277947,140.0,5471.0,7,2014.0,0,1,1,4,1,825000.0
1598.0,66000.0,15.8,2277957,105.0,5472.0,5,2011.0,0,4,1,2,3,275000.0
1198.0,65000.0,17.5,2277957,70.0,5473.0,5,2009.0,2,4,1,4,1,140000.0
624.0,30676.0,25.4,2277972,37.5,5474.0,4,2015.0,0,4,1,0,2,290000.0
1399.0,76000.0,20.0,2277952,68.0,5475.0,5,2011.0,0,1,1,2,0,240000.0
1598.0,23627.0,14.8,2277976,105.0,5476.0,5,2013.0,0,4,0,2,3,475000.0
2179.0,52827.0,12.7,2277963,187.7,5477.0,5,2018.0,0,1,0,1,2,4476000.0
1498.0,64465.0,26.0,2277957,98.6,5478.0,5,2015.0,0,1,1,2,2,622000.0
999.0,14000.0,22.5,567000,67.0,5479.0,5,2018.0,0,4,0,4,0,450000.0
1197.0,26000.0,18.9,2277974,82.0,5480.0,5,2015.0,0,4,1,2,3,425000.0
1991.0,78203.0,18.1,2277952,147.9,5481.0,4,2011.0,0,1,0,0,0,550000.0
1396.0,27000.0,22.54,2277974,88.73,5482.0,5,2017.0,0,1,1,2,3,695000.0
998.0,31919.0,24.07,2277971,67.1,5483.0,5,2018.0,0,4,0,2,2,456000.0
1582.0,47392.0,20.5,1918000,126.2,5484.0,5,2016.0,0,1,1,2,2,1382000.0
1198.0,17362.0,18.0,2277978,86.7,5485.0,5,2016.0,0,4,1,2,3,565000.0
1396.0,49716.0,21.19,2277964,88.73,5486.0,5,2016.0,0,1,1,2,2,620000.0
998.0,48000.0,23.1,2277964,67.04,5487.0,5,2014.0,0,4,1,2,1,325000.0
1968.0,46000.0,16.55,2277966,147.51,5488.0,5,2009.0,0,1,0,3,0,850000.0
1396.0,79000.0,24.8,2277951,88.7,5489.0,5,2016.0,0,1,1,2,2,725000.0
1461.0,57000.0,21.8,2277961,78.0,5490.0,5,2013.0,0,1,1,4,3,461000.00000000006
1199.0,29754.0,16.2,2277972,74.0,5491.0,5,2016.0,0,4,1,2,1,530000.0
1405.0,50123.0,17.0,2277964,70.0,5492.0,5,2012.0,0,1,1,0,0,190000.0
1197.0,57184.0,20.36,2277960,78.9,5493.0,5,2012.0,0,4,1,2,2,309000.0
2993.0,75000.0,16.46,2277954,258.0,5494.0,5,2007.0,2,1,0,3,3,950000.0
1582.0,26000.0,17.01,2277974,126.2,5495.0,5,2015.0,0,1,0,2,3,1265000.0
1197.0,22129.0,18.9,2277976,82.0,5496.0,5,2016.0,0,4,1,2,1,425000.0
1248.0,127887.0,21.1,2277929,73.9,5497.0,5,2011.0,0,1,1,2,0,295000.0
2179.0,92000.0,10.5,2277946,120.0,5498.0,8,2006.0,0,1,1,4,0,345000.0
1086.0,60634.0,19.81,2277959,68.05,5499.0,5,2011.0,0,4,1,2,0,330000.0
2179.0,90000.0,14.0,2277947,138.1,5500.0,7,2014.0,0,1,1,0,0,800000.0
1799.0,59000.0,13.5,2277960,130.0,5501.0,5,2009.0,0,4,1,2,0,271000.0
998.0,59293.0,18.2,2277959,67.1,5502.0,5,2012.0,0,4,1,2,0,270000.0
1248.0,80753.0,23.4,2277950,74.0,5503.0,5,2012.0,2,1,1,2,3,450000.0
2982.0,40000.0,13.0,2277969,168.5,5504.0,7,2015.0,2,1,1,4,1,1875000.0
1248.0,103000.0,28.4,2277940,74.0,5505.0,5,2014.0,2,1,1,2,3,525000.0
998.0,72389.0,26.2,2277953,58.2,5506.0,5,2012.0,0,3,1,2,0,320000.0
1248.0,48000.0,28.4,791000,73.75,5507.0,5,2017.0,0,1,1,2,3,600000.0
1197.0,41000.0,18.9,2277968,82.0,5508.0,5,2014.0,0,4,1,2,0,314000.0
799.0,26000.0,25.17,396000,53.3,5509.0,5,2016.0,0,4,1,4,1,255000.0
1193.0,30000.0,15.64,2277972,64.08,5510.0,5,2012.0,2,4,1,0,1,230000.0
1399.0,74624.0,20.0,2277953,68.05,5511.0,5,2014.0,0,1,1,2,0,565000.0
2967.0,47877.0,15.15,2277966,240.0,5512.0,5,2015.0,0,1,0,1,2,4822000.0
998.0,35000.0,24.07,424000,67.1,5513.0,5,2016.0,0,4,1,2,1,300000.0
1498.0,52123.0,20.34,2277963,103.2,5514.0,5,2015.0,0,1,1,2,0,750000.0
2179.0,90000.0,10.5,2277947,120.0,5515.0,8,2005.0,0,1,1,4,2,260000.0
1995.0,1400.0,18.56,7055000,190.0,5516.0,5,2018.0,0,1,0,3,3,6125000.0
1497.0,122000.0,17.0,2277932,118.0,5517.0,5,2009.0,2,4,1,2,0,350000.0
1998.0,21110.0,17.44,3927000,189.08,5518.0,4,2016.0,0,4,0,1,2,2895000.0
2477.0,78000.0,13.5,2277952,175.56,5519.0,6,2015.0,0,1,0,4,3,1500000.0
1248.0,72000.0,19.3,2277954,73.9,5520.0,5,2012.0,0,1,1,2,1,425000.0
5998.0,48000.0,8.6,2277968,552.0,5521.0,4,2006.0,0,4,0,1,0,5900000.0
